date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2021-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,5.74,0.37
2021-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.49,0.22
2021-03-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,8.74,0.56
2021-03-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.89,0.25
2021-03-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,9.51,0.61
2021-03-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,7.66,0.49
2021-03-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,1.6,0.1
2021-03-15,,,National Average,226,,,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,133.37,8.52
2021-03-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,30.54,1.95
2021-03-15,,,National Average,226,,,milk and dairy,Cheese,414,KG,actual,Retail,EGP,27.89,1.78
2021-03-15,,,National Average,226,,,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,9.83,0.63
2021-03-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,13.92,0.89
2021-03-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,108.32,6.92
2021-03-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,31.44,2.01
2021-03-15,,,National Average,226,,,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,21.53,1.37
2021-03-15,,,National Average,226,,,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,26.56,1.7
2021-03-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,29.28,1.87
2021-03-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,18.71,1.19
2021-03-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,29.69,1.9
2021-03-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,6.07,0.39
2021-03-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.62,0.23
2021-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,8.74,0.56
2021-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,9.51,0.61
